Title,Content Preview,Category
Neues Projekt mit Smartfeld: filMINT für Kinder und Jugendliche,"
                    Nach der am WEF 2020 vorgestellten OECD Studie «Dream Jobs» sehen Jugendliche ihre Zukunft überwiegend in traditionellen Berufen. Hinsichtlich zukunftsträchtiger und von der Digitalisierung geprägten Berufe müssen Berufsbilder also bekannter werden, um auch die Berufswünsche vermehrt zukunftsorientiert auszurichten.

Aus diesem Grund erarbeiten wir in Zusammenarbeit mit Smartfeld, dem Bildungslab des Innovationsnetzwerkes Startfeld, ein Workshop-Konzept für Schülerinnen und Schüler (SuS), um den emotionalen Zugang zu unbekannten, digitalen Berufen im MINT-Bereich zu ermöglichen. In diesem Lernerlebnis werden SuS deshalb - in einem möglichst authentischen Berufsumfeld - solche Personen mit ihren Projekten und Tätigkeiten in kurzen Videodokumentationen porträtieren. Diese Video...									",Kategorien Archiv: Learning Innovations
Motivation für die Online-Lehre: das preisgekrönte Video von Maryam Tsegaye,"
                    Mit dem untenstehenden Lernvideo ist Maryam Tseggaye für uns alle zu einem Vorbild geworden. In ihrem kurzen Video zeigt sie, was für ein mächtiges Lehrmedium das Video sein kann, wenn es richtig eingesetzt wird. Obwohl es für Schüler “nur” online zu sehen ist, zeigt sie viele der pädagogischen Möglichkeiten von Videos - vielfältig, sehr gut greifbar und sehr unterhaltsam.

Der Blog “Media & Learning” hat 12 Gründe veröffentlicht, warum wir uns alle ein Beispiel an diesem Video nehmen können: https://media-and-learning.eu/type/featured-articles/why-maryam-tsegayes-prizewinning-video-is-so-important-for-online-learning/ .

Viel Spass beim Schauen des Videos – wir sind schon jetzt inspiriert das nächste Semester noch wertvoller für die Studierenden und uns zu gest...									",Kategorien Archiv: Learning Innovations
Global Learning Landscape 2021,"
                    In einem Blog-Beitrag von Holon IQ (2021) haben wir von einer sehr anschaulichen und innovativen Taxonomy der Zukunfts des Lernens erfahren. Auf Basis von 10 Kategorien (z.B. Knowledge & Content, Education Management, Learning Support) wurde ein Periodensystem-ähnliches Model erstellt, welches sämtliche digitale Hilfsmittel und Ressourcen für die Zukunft des Lernens zusammenfasst. Drückt man beispielsweise auf das Kästchen “Teacher” (TR, Kategorie “Learning Support”), gelangt man zu einer Auflistung diverser ditaler Hilfsmittel für Lehrer/innen und Lehrende oder in der jetzigen Situation: für Eltern im Lock-Down fürs Home-Schooling. Die Seite bietet einfach zu findende, kuratierte und kontextualisierte Inhalte für den Unterricht - und spart so Hunderte von Stunden für...									",Kategorien Archiv: Learning Innovations
Online-Veranstaltung am 22./23. Feb:  «Willkommen in den Zwanzigern – gewinnen und scheitern mit digitaler Bildung»,"
                    Gerne möchten wir Sie auf eine spannende Online-Veranstaltung am 22. und 23. Februar 2021 hinweisen: Das Transfernetzwerk vierpunkteins richtet seine zweite Lernstatt mit dem Titel “Willkommen in den Zwanzigern – gewinnen und scheitern mit digitaler Bildung” aus.

Innerhalb von zwei Tagen werden interessante Keynotes und Workshops stattfinden, die sich mit den aktuellen Themen der digitalen Aus- und Weiterbildung beschäftigen. Und das beste? Die Veranstaltung ist komplett kostenlos. HIER können Sie sich direkt anmelden.

Prof. Dr. Andrea Back wird auch an der Veranstaltung teilnehmen und ist besonders an folgenden zwei Programmpunkten interessiert:

 	Keynote von Wolfgang Reichelt (Dekra Media): „Handlungsorientierte Aus- und Weiterbildung mit neuen Medien – Status Quo und Zuk...									",Kategorien Archiv: Learning Innovations
Methoden zur effektiveren Gestaltung von E-Postern,"
                    Auf akademischen Konferenzen wird das Thema E-Poster immer relevanter, denn es ist gar nicht mehr so unüblich, dass Forschende ihre Vorhaben in sogenannten ""Poster-Sessions"" präsentieren. Wir finden es eine recht innovative Möglichkeit in einer begrenzten Zeit Forschungsvorhaben anschaulich rüberzubringen. Besonders in der jetzigen Home-Office Zeit, können E-Poster eine erfrischende Abwechslung zu den langatmigen Power-Point-Präsentationen via Videokonferenzen darstellen.

Folgendes Video hat sehr konkrete Tipps, sowohl inhaltlich als auch optisch, für die bessere Gestaltung von Forschungspostern zusammengefasst:

[embed]https://www.youtube.com/watch?v=AwMFhyH7_5g[/embed]

Wir, am Lehrstuhl, benutzen sehr gerne das Tool CANVA zur Gestaltung von visuellen Hilfsmitteln. Die Benutzung ...									",Kategorien Archiv: Learning Innovations
Digital Storytelling am Zukunftstag,"
                    In unserem praxisorientierten Masterkurs ""Digitale Innovationen und Business Transformation gestalten"" entwickelten Studierende von September bis Dezember ein innovatives Workshop-Konzept. Dieses Workshop-Konzept kann im Rahmen des Zukunftstags von Unternehmen umgesetzt werden, um die anwesenden Kinder in das Digital Storytelling einzuführen und sie gleichzeitig zur Reflektion über die gewonnenen Berufseinblicke zu bewegen. Dieser Projektauftrag wurde in Kooperation mit Smartfeld, einer interdisziplinären Initiative des Innovationsnetzwerks Startfeld, der Empa, der GBS St. Gallen, der Ostschweizer Fachhochschule, der Pädagogischen Hochschule St.Gallen und der Universität St.Gallen bearbeitet. Mit dem Ziel, Kreativität und Zukunftskompetenzen zu fördern sowie Kinder und Jugendlic...									",Kategorien Archiv: Learning Innovations
360-Grad Bilder und VR-Brillen erklärt von der Maus,"
                    Wir haben interessante Video-Beiträge (zwischen 3 und 20 Minuten) auf der Seite mit der Maus entdeckt. Gerne würden wir Ihnen ein Spezielles hier vorstellen. Wie einzelne Fotos mit einer speziellen Software „zusammengenäht“ (engl.: gestiched) werden können, und was das mit dem Kölner Dom auf sich hat, wird im folgenden Video deutlich:



Quelle: https://www.wdrmaus.de/filme/sachgeschichten/360_grad.php5

In diesem Video wird auch sehr anschaulich die Funktion von VR-Kameras erklärt. Wir finden das Video spannend, auch für Erwachsene. Ein Blick auf die Seite mit der Maus lohnt sich also allemal.

Auf der Seite mit der Maus sind noch weitere Beiträge zu aktuellen Technologien zu finden. Ausserdem können Kinder und Jugendliche (aber auch wir) mit der Maus spielerisch Programmiere...									",Kategorien Archiv: Learning Innovations
Learning Analytics – Das Lernen der Zukunft basiert auf Smart Data,"
                    Am 23. November 2020 findet die Learning Innovation Konferenz zum ersten Mal online statt - Prof. Dr. Andrea Back ist im Beirat dieser Konferenz. Gerne möchten wir Ihnen einen Einblick in die Themen und das Programm geben. Die Teilnahme ist kostenlos.

Die LEARNING INNOVATION hat sich zum Ziel gesetzt, Innovationen im Lernen zu entdecken, zu reflektieren und zu praktizieren. Die Konferenz präsentiert relevante und neue, businessorientierte Lehr- und Lernformen und beobachtet stets den Horizont der laufenden und kommenden Entwicklungen.  Die 11. Learning Innovation Konferenz wird sich mit dem Thema Learning Analytics beschäftigen und Expert*innen aus verschiedenen Fachbereichen zusammenbringen. In Keynotes und weiteren Vorträgen werden 6 zentrale Fragen beantwortet:

 	Warum ist Anal...									",Kategorien Archiv: Learning Innovations
Digital Storytelling – möglicher Einsatz im Bildungskontext,"
                    Anstatt eine Geschichte, bzw. etwas Erlebtes zu erzählen oder in Form eines Textes niederzuschreiben, wie beim traditionellen storytelling, bedient sich das digital storytelling an digitalen Hilfsmitteln. So werden beispielsweise beim digital storytelling computergestützte Texte, Bilder, Video- und Audioaufnahmen, Musik und Animationen verwendet. (O’Byrne et al., 2018, S.2) Gemäss einer Studie von O’Byrne et al. (2018) ist digital storytelling eine hervorragende pädagogische Gelegenheit, Kindern etwas beizubringen und sie mit den neuen Technologien vertraut zu machen. Speziell bei Kleinkindern helfen die Elemente des digital storytellings akademische Fähigkeiten zu entwickeln und die Kinder zum Lernen zu motivieren. Die digitalen Geschichten können ortsunabhängig genutzt und bea...									",Kategorien Archiv: Learning Innovations
Kleines E-Learning Glossar,"
                    Mit dem Start ins neue Schuljahr und Unisemester scheinen die Artikel und Studien zum E-Learning nur so aus dem Boden zu spriessen. 
Der Umgang mit digitalen Medien im Bildungskontext hat sich durch die neuartige Situation um einiges verändert. Auch wir an der Universität haben uns neue Formen des E-Learnings angeeignet, um den Studierenden das bestmögliche Lernerlebnis, trotz Lock-Down und Quarantäne bieten zu können. Viele der herausgebrachten Erfahrungsberichte, Studien und Interviews beinhalten unterschiedlichste Fachwörter in Bezug auf E-Learning. Damit auch wir die richtigen Begriffe im richtigen Kontext verwenden, haben wir folgendes Glossar als hilfreich empfunden und empfehlen es gerne weiter.
Das Glossar beinhaltet Begriffe wie adaptives Lernen, blended learning und Kh...									",Kategorien Archiv: Learning Innovations
E-LEARNING SO GEFRAGT WIE NOCH NIE,"
                    Sponsored Post. Seitdem Unternehmen vermehrt auf Homeoffice zurückgreifen, hat die Digitalisierung massiv an Fahrt aufgenommen. Während E-Learning früher noch hauptsächlich in den Grosskonzernen dieser Welt als Luxusgut eingesetzt wurde, wird es mittlerweile und gerade durch die Corona-Krise in der Mehrzahl aller Unternehmen – egal welcher Grösse oder Branche – eingesetzt. Tendenz steigend.

Aufgrund von Corona hat E-Learning einen riesigen Aufschwung erlebt. Von heute auf morgen waren die Unternehmen gezwungen umzudenken und den Grossteil ihres geschäftlichen Alltags digital abzubilden. Viele sind immer noch überrascht, welche Vorteile sich dadurch plötzlich bieten.

«In den letzten Monaten ist ganz deutlich geworden, wie unverzichtbar und wertvoll digitale Lösungen für die...									",Kategorien Archiv: Learning Innovations
4 Tipps für die Einbindung von Videos in die Lehre – eine Studie mit Ergebnissen von vor Covid19,"
                    In einem Bericht des JISC (Joint Information Systems Committee) wurden kürzlich Ergebnisse einer Umfrage veröffentlicht, die das digitale Lernerlebnis von Schülern & Schülerinnen und Studierenden behandelt. Die Umfrage wurde zwischen Oktober 2019 und Mai 2020 durchgeführt, wobei die Mehrheit (90%) der Befragten die Umfrage vor dem Lockdown im Vereinigten Königreich ausgefüllt hat. Insgesamt haben 39.712 Studierende aus 64 Organisationen (sowohl weiterführende als auch höhere Bildungseinrichtungen) an dieser Umfrage teilgenommen. Die Website Media & Learning hat mehrere Tipps für die Einbindung von Videos in die Lehre aus dem Bericht zusammengefasst, die wir im Folgenden verkürzt darstellen.

Den kompletten Bericht können Sie HIER herunterladen.

Tipp 1: Vorles...									",Kategorien Archiv: Learning Innovations
Global Learning Landscape 2021,"
                    In einem Blog-Beitrag von Holon IQ (2021) haben wir von einer sehr anschaulichen und innovativen Taxonomy der Zukunfts des Lernens erfahren. Auf Basis von 10 Kategorien (z.B. Knowledge & Content, Education Management, Learning Support) wurde ein Periodensystem-ähnliches Model erstellt, welches sämtliche digitale Hilfsmittel und Ressourcen für die Zukunft des Lernens zusammenfasst. Drückt man beispielsweise auf das Kästchen “Teacher” (TR, Kategorie “Learning Support”), gelangt man zu einer Auflistung diverser ditaler Hilfsmittel für Lehrer/innen und Lehrende oder in der jetzigen Situation: für Eltern im Lock-Down fürs Home-Schooling. Die Seite bietet einfach zu findende, kuratierte und kontextualisierte Inhalte für den Unterricht - und spart so Hunderte von Stunden für...									",Kategorien Archiv: Learning to Code
360-Grad Bilder und VR-Brillen erklärt von der Maus,"
                    Wir haben interessante Video-Beiträge (zwischen 3 und 20 Minuten) auf der Seite mit der Maus entdeckt. Gerne würden wir Ihnen ein Spezielles hier vorstellen. Wie einzelne Fotos mit einer speziellen Software „zusammengenäht“ (engl.: gestiched) werden können, und was das mit dem Kölner Dom auf sich hat, wird im folgenden Video deutlich:



Quelle: https://www.wdrmaus.de/filme/sachgeschichten/360_grad.php5

In diesem Video wird auch sehr anschaulich die Funktion von VR-Kameras erklärt. Wir finden das Video spannend, auch für Erwachsene. Ein Blick auf die Seite mit der Maus lohnt sich also allemal.

Auf der Seite mit der Maus sind noch weitere Beiträge zu aktuellen Technologien zu finden. Ausserdem können Kinder und Jugendliche (aber auch wir) mit der Maus spielerisch Programmiere...									",Kategorien Archiv: Learning to Code
Cellulo: mit einem Roboter Schreiben lernen,"
                    Im Januar 2020 ist das Themenheft zu ""Educational Technology"" (EdTech) von Ercim News erschienen, was sich mit dem Stand der Technik in der Bildung befasst. Im Allgemeinen handeln die Beiträge von Innovationen und den daraus resultierenden Herausforderungen, die die Forschungsgemeinschaft im EdTech-Bereich meistern muss, wenn es darum geht, Werkzeuge, Tools und Systeme auf reale Lernsituationen anzuwenden.

Ein digitales ""Werkzeug"" ist uns am Lehrstuhl besonders ins Auge gefallen: Cellulo - der Stift der Zukunft. Diese Roboter sind sogenannte Schwarmroboter, die auf grossen Papierblättern platziert werden und die Lernaktivitäten enthalten. Die Vision der Gründer ist, dass Cellulo ein natürlicher Teil des Klassenraum-Ökosystems wird, um den Fokus vom Roboter auf die Lernaktivität sel...									",Kategorien Archiv: Learning to Code
