1368842023978098689 2021-03-08 09:32:25 +0100 <bionetz_ch> Rundgang durch das Gut Rheinau  https://t.co/3pPPNA9HX4
1367030064907497473 2021-03-03 09:32:20 +0100 <bionetz_ch> Gärtnern im Einklang mit der Natur  https://t.co/ELDjzeG9Kx
1366653488919437313 2021-03-02 08:35:57 +0100 <bionetz_ch> Bio familia fördert Naturvielfalt mit WWF  https://t.co/WLSjTAs9nm
1365944136688369669 2021-02-28 09:37:14 +0100 <bionetz_ch> Bio familia fördert Naturvielfalt mit WWF  https://t.co/WLSjTAs9nm
1361298645551902720 2021-02-15 13:57:43 +0100 <bionetz_ch> Richtlinien für Fischwohl  https://t.co/xM7cWYmac6
1360148572264611842 2021-02-12 09:47:44 +0100 <bionetz_ch> Innovationen aus Hanf  https://t.co/40bAXZJ3VF
424882009161601024 2014-01-19 13:32:19 +0100 <bionetz_ch> Steigende Bio-Fleischpreise in Österreich  http://t.co/btPezfSVKj
424160457151098880 2014-01-17 13:45:08 +0100 <bionetz_ch> «Brot für alle» und «Fastenopfer»zur Nahrungsmittelspekulation: Schweiz muss jetzt handeln  http://t.co/tvvlXnrxcz
423800193155629056 2014-01-16 13:53:34 +0100 <bionetz_ch> Migros-Gruppe 2013: Erstmals über 2 Milliarden Franken Umsatz mit nachhaltigen Labeln  http://t.co/l3uWbC79Mo
423800193151422464 2014-01-16 13:53:34 +0100 <bionetz_ch> Migros-Gruppe 2013: Erstmals über 2 Milliarden Franken Umsatz mit nachhaltigen Labeln  http://t.co/tdDnDbQPwv
421580350050271232 2014-01-10 10:52:42 +0100 <bionetz_ch> Knospe-Kino: Bio Suisse-Mitglieder- und Lizenznehmerporträts  http://t.co/xzEgcrlt4k
421306363361648640 2014-01-09 16:43:59 +0100 <bionetz_ch> Rapperin Steff la Cheffe gewinnt prix eco.swisscanto (Kategorie Hoffnungsträger)  http://t.co/TM5vLRK0cp  http://t.co/sjQp10jXNn
420875947043487744 2014-01-08 12:13:39 +0100 <bionetz_ch> Coop-Gruppe übernimmt Marché Restaurants Schweiz AG  http://t.co/OlGRR9Q0JL
420514240236388352 2014-01-07 12:16:22 +0100 <bionetz_ch> Coop: Bioumsatz 2013 erstmals 1 Mia CHF  http://t.co/V8jS6zBFeB
419043019963518976 2014-01-03 10:50:16 +0100 <bionetz_ch> Schweizer Müesli Pionier verstorben  http://t.co/MCoe0nmQ3c  http://t.co/2Tqrxn8NZm
417573676117422080 2013-12-30 09:31:37 +0100 <bionetz_ch> Ab 2014: Neue Gebühren und Regeln  http://t.co/SdFxd0FKzr  http://t.co/OWOa4lctmU
416534436063485952 2013-12-27 12:42:03 +0100 <bionetz_ch> Bedrohte Artenvielfalt: Gewinner und Verlierer im Jahr 2013  http://t.co/Xbizh0RZOU  http://t.co/LExjaxqUtE
415053836609683456 2013-12-23 10:38:40 +0100 <bionetz_ch> Rückblick auf das Naturaplan-Jubiläumsjahr  http://t.co/hblrcQ4zMK  http://t.co/NPqRQcM6BJ
413964995832332288 2013-12-20 10:32:00 +0100 <bionetz_ch> Schweizer Bio-Ackerbautag und Berner Bodentag am 12. Juni 2014  http://t.co/da1vv8LqM1  http://t.co/6BCINf5gSt
413964993345105921 2013-12-20 10:32:00 +0100 <bionetz_ch> Schweizer Bio-Ackerbautag und Berner Bodentag am 12. Juni 2014  http://t.co/PXmpIp4vaq  http://t.co/hG7ToTibvF
413654163378434048 2013-12-19 13:56:52 +0100 <bionetz_ch> Prof. Michael Kleinert (ZHAW) im wissenschaftlichen Beirat des Vereins «Die Lebensmittelwi...  http://t.co/zkaaNIJAWm  http://t.co/trjEYcP3Rt
412864322751455232 2013-12-17 09:38:19 +0100 <bionetz_ch> Schweizer Bioqualität jenseits der Marktnische  http://t.co/AAOusPXxfn
412567607171366912 2013-12-16 13:59:17 +0100 <bionetz_ch> Herausforderung Bioqualität – Interview mit Regula Bickel (FiBL)  http://t.co/pbLK3W5TyD  http://t.co/8OEII7Rjn1
411427553078153216 2013-12-13 10:29:07 +0100 <bionetz_ch> Zwischen Zorn und Zärtlichkeit: Film über Schweizer Biobewegung jetzt online!  http://t.co/HflA5eTPBf
411061523336146944 2013-12-12 10:14:38 +0100 <bionetz_ch> UNO-Jahr der bäuerlichen Familienbetriebe - offener Brief von Regina Fuhrer an Bundesrat S...  http://t.co/6qSc67Fqte
410691417884094464 2013-12-11 09:43:58 +0100 <bionetz_ch> «Nachhaltige Entwicklung»: Zwischenbilanz positiv  http://t.co/65rykzdL5X
410299368131280896 2013-12-10 07:46:07 +0100 <bionetz_ch> Durchbruch bei der Selbstversorgungsinitiative  http://t.co/x4LQJJWy5G
409990122005082112 2013-12-09 11:17:16 +0100 <bionetz_ch> Hörnerfranken: Über 18'000 Unterschriften eingereicht  http://t.co/rFQbPFLVqj  http://t.co/YA6o1G7oJe
408954410686230528 2013-12-06 14:41:44 +0100 <bionetz_ch> Skal entzieht Hekking Bio-Zertifikat  http://t.co/ckR8h19R7f
408868523570905088 2013-12-06 09:00:27 +0100 <bionetz_ch> FiBL-Langzeitversuch zeigt: Biobaumwolle konkurrenzfähig mit Gentech  http://t.co/Lp6zwMbzqH  http://t.co/NQPinHnqzk
408505641695584256 2013-12-05 08:58:29 +0100 <bionetz_ch> Futterimporte - Was erlaubt die Bio Suisse - und warum?  http://t.co/rbhcNXt6Eu
407830031474638848 2013-12-03 12:13:51 +0100 <bionetz_ch> Verleihung Alternativer Nobelpreis an Hans Rudolf Herren  http://t.co/aIiBmkmm7S  http://t.co/EupUSuRZyn
407404912629530624 2013-12-02 08:04:35 +0100 <bionetz_ch> Saldo-Artikel zu Fairtrade: Kritische Fragen berechtigt?  http://t.co/BjRQZktCLI
406322227635052544 2013-11-29 08:22:22 +0100 <bionetz_ch> Achtung Moralkeule - Gastbeitrag von Matthias Wiesmann  http://t.co/vJzVMNRwWU
405961144290246656 2013-11-28 08:27:33 +0100 <bionetz_ch> 15 Jahre Biovision - Jubiläumsfeier am 30.11. 2013  http://t.co/WCv4XFca0L
405607704485691392 2013-11-27 09:03:07 +0100 <bionetz_ch> IP-Suisse und Migros stärken die Partnerschaft  http://t.co/eWmPu4X9IK
405242539948916736 2013-11-26 08:52:05 +0100 <bionetz_ch> Migros eröffnet weitere Alnatura-Standorte  http://t.co/MUrmasIiI4
404915996508819456 2013-11-25 11:14:31 +0100 <bionetz_ch> CMS-Hybriden: Kleine Erfolge und grosse Herausforderungen  http://t.co/1oBUC6ZNFL
403806176988917761 2013-11-22 09:44:29 +0100 <bionetz_ch> Nachhaltigkeit und Energie in der Lebensmittelkette - Wädenswiler Lebensmitteltagung  http://t.co/jKUvQ2gPaj  http://t.co/L5Me5hFLJe
403517545216753664 2013-11-21 14:37:34 +0100 <bionetz_ch> «Mehr Mobilität dank weniger Verkehr» - 9. eco.naturkongress (21.02. 2014)  http://t.co/YG2OXknVTu  http://t.co/lM6Dzm5Mx5
402812494244478976 2013-11-19 15:55:57 +0100 <bionetz_ch> WWF-Rating zu Palmöl-Standards - Gute Ziele – fragwürdige Mittel  http://t.co/80lo71euI7  http://t.co/9IuT0rZS77
402329335752704001 2013-11-18 07:56:03 +0100 <bionetz_ch> Switzerland Global Enterprise (SIPPO) an der Food Ingredients (19.- 21. 11. 2013)  http://t.co/oYYH7gwzAH
401305627122995200 2013-11-15 12:08:12 +0100 <bionetz_ch> FiBL Schöni Swissfresh bieten geistige Nahrung am 3. Slow Food Market in Zürich  http://t.co/Dmj7Ife7nM  http://t.co/ShcEkTgzUh
400933561257447424 2013-11-14 11:29:44 +0100 <bionetz_ch> Ecocert und Bio Partenaire verstärken Zusammenarbeit in Frankreich  http://t.co/8Bc750aFbN
400690374244843520 2013-11-13 19:23:24 +0100 <bionetz_ch> Delegiertenversammlung Bio Suisse: sichere Versorgung und Qualität  http://t.co/etQ4V6J4lC  http://t.co/OXBNi0vYmc
400177041523630080 2013-11-12 09:23:36 +0100 <bionetz_ch> IFOAM EU Gruppe blickt auf zehn erfolgreiche Jahre zurück  http://t.co/gfADzd4bPi  http://t.co/RVhwaQZtfG
399809136319528960 2013-11-11 09:01:40 +0100 <bionetz_ch> Gastronomie - nachhaltig und sozial  http://t.co/yzqJ9komEV
399511399908798464 2013-11-10 13:18:34 +0100 <bionetz_ch> Wie ernähren wir uns in Zukunft? - BIOFACH-Interview mit Trendforscherin Dr. Mirjam Hauser...  http://t.co/Uv0rMMYqFt  http://t.co/vfkrN6ALPc
398747586951413760 2013-11-08 10:43:27 +0100 <bionetz_ch> Agrarpolitik - Kompromiss für Biolandwirtschaft  http://t.co/m2ecNjDkLL  http://t.co/FEV4rFq3Tx
398436553812623361 2013-11-07 14:07:31 +0100 <bionetz_ch> Eine Scheibe Knospe-Käse im Hamburger McGrischun  http://t.co/5JzHrQuS1m  http://t.co/ypxXUWgSEK
397772072963014658 2013-11-05 18:07:07 +0100 <bionetz_ch> Hohe Verfahrenskosten auch nach dem AKW-Entscheid: "Kühlwasser" – flüssige Solidarität in ...  http://t.co/gv1EG9nztf
397290905025384448 2013-11-04 10:15:07 +0100 <bionetz_ch> «Slow Food Market»: Gut, sauber, fair - 8.-10.11. 2013 (Messe Zürich)  http://t.co/KZtXVjLQmT  http://t.co/4FuYpEL0SE
397286544635338752 2013-11-04 09:57:48 +0100 <bionetz_ch> Herkunft Schweiz: Für jedes zweite Brot ein Verkaufskriterium  http://t.co/AmjCW3F2Yi
396975437630693376 2013-11-03 13:21:34 +0100 <bionetz_ch> KNW-Forum "Nachhaltigkeit am Beispiel der Ernährungswirtschaft" - Praxisbeispiel Biotta AG  http://t.co/OgnuqPbc0t  http://t.co/kVwgajkqUC
396282204923633664 2013-11-01 15:26:54 +0100 <bionetz_ch> Manfred Bötsch übernimmt Migros-Leitungsfunktion (QM/Nachhaltigkeit und Gesundheit)  http://t.co/sJNTBO0h4v  http://t.co/1JYlWhC0uf
396213386016739328 2013-11-01 10:53:27 +0100 <bionetz_ch> BIOFACH lanciert Kurzfilm-Wettbewerb „LebensWERTraum 2025“  http://t.co/GknBeJdvno
395873812476346368 2013-10-31 12:24:06 +0100 <bionetz_ch> Vereinigte Arabische Emirate: Strategischer Plan zur Förderung des Bio-Landbaus in Vorbere...  http://t.co/RaHSJapPrc
395496379998801920 2013-10-30 11:24:19 +0100 <bionetz_ch> Gold und Silber für Delinat-Weine  http://t.co/gqrRw74blF
395139132663820289 2013-10-29 11:44:45 +0100 <bionetz_ch> BioFach America – All Things Organic 2013: Gute Stimmung und inspirierende Botschaften  http://t.co/2EGAeq8qvh
394769271345385472 2013-10-28 11:15:03 +0100 <bionetz_ch> BLW-Marktbericht Bio - Preisdifferenz zwischen Bio- und Nicht-Bio-Produkten wird kleiner  http://t.co/CubuzE6l3A
393631784749236224 2013-10-25 08:55:05 +0100 <bionetz_ch> Interview mit Petra Wolf, Neue Bereichsleitung für BIOFACH und VIVANESS  http://t.co/K0tUKtLuu7
393315315578572800 2013-10-24 11:57:33 +0100 <bionetz_ch> Im Nordosten Europas gedeiht der Handel mit ökologischen Produkten  http://t.co/VRNPKXFsAr  http://t.co/VaYKcjyEEo
392596845639507968 2013-10-22 12:22:36 +0100 <bionetz_ch> EU-Projekts OrganicDataNetwork: 4. Arbeitstagung in Montpellier  http://t.co/Qw43OhjuCd  http://t.co/SvZmwA4sPR
392592595530305536 2013-10-22 12:05:43 +0100 <bionetz_ch> Migros muss Cronut umbennen - 1:0 für Dominique Ansel  http://t.co/b1aBlk0AnY
392240183057604608 2013-10-21 12:45:21 +0100 <bionetz_ch> Mit uns kommt alles ins Reine - Mitgliederinterview mit Tina Burkhard (Kaiser IIE AG)  http://t.co/lMtSbmCHoF
391907098147442688 2013-10-20 14:41:48 +0100 <bionetz_ch> Agroscope und deutsche Universität Hohenheim spannen zusammen  http://t.co/ADV1FpLY5h  http://t.co/jVAvet1F9d
391101656035000320 2013-10-18 09:21:15 +0100 <bionetz_ch> Hipps Babynahrung hat schweizerischen Ursprung  http://t.co/XrBOBOiR6f  http://t.co/geSXvYFcEQ
390838508665200640 2013-10-17 15:55:36 +0100 <bionetz_ch> Basler Bioweitage 17.- 19. 10. 2013 - Biowein gehört die Zukunft  http://t.co/AnvjbqannO  http://t.co/8V09r3IMTp
390832495333482497 2013-10-17 15:31:42 +0100 <bionetz_ch> Ausgezeichnete Regional-Produkte - auch in Bioqualität  http://t.co/JkHW25Rjs0
390425745946066944 2013-10-16 12:35:26 +0100 <bionetz_ch> Gentechnik-Soja vor EU-Gericht  http://t.co/x94lIxg7j6
390062796375068672 2013-10-15 12:33:12 +0100 <bionetz_ch> 3. Schweizer Hornfest - Petition auf Kurs - auch dank bionetz.ch-Mitgliedern  http://t.co/n0AaqqumCw
389663006780850177 2013-10-14 10:04:35 +0100 <bionetz_ch> Was ist drin, was steht drauf - mein Mobile weiss es!  http://t.co/qv3Va9cv11
389644735037841408 2013-10-14 08:51:58 +0100 <bionetz_ch> Anuga 2013 – gigantische Leistungsschau der globalen Ernähungswirtschaft!  http://t.co/wSaSbEGgk0
389312679711887360 2013-10-13 10:52:30 +0100 <bionetz_ch> Interview zur Übernahme von IMO durch Ecocert  http://t.co/j3OVSTOw3H
387553271982096384 2013-10-08 14:21:15 +0100 <bionetz_ch> CMS-Sorten in Holle Baby-Gläschen  http://t.co/8BbYVhNovK
387550817458597888 2013-10-08 14:11:29 +0100 <bionetz_ch> Ueli-Hof baut Bio-Fleischmanufaktur  http://t.co/FNlA9WQMSi
387155972252508160 2013-10-07 12:02:31 +0100 <bionetz_ch> Bio Suisse bekommt Tochter: International Certification Bio Suisse AG (ICB)  http://t.co/ENRF5izEtH  http://t.co/NWpfIAmkg9
387138067976683520 2013-10-07 10:51:22 +0100 <bionetz_ch> Bio-Bäckerei Scharrenberg - 30 Jahre Biogeschichte  http://t.co/2ZwmudoxEv  http://t.co/LY6qa4XZzv
386143416419352576 2013-10-04 16:58:59 +0100 <bionetz_ch> ECOCERT und IMO verstärken Kooperation  http://t.co/x2Q1ptqnkR
386050232838291456 2013-10-04 10:48:42 +0100 <bionetz_ch> Migros-Margarinen enthalten neu 100% nachhaltiges Palmöl  http://t.co/7bHxUOH8DS  http://t.co/o5il80ZIfs
386046002505203714 2013-10-04 10:31:54 +0100 <bionetz_ch> claro fair trade AG im Schweizer Markt stark gewachsen  http://t.co/v9Ga6ERY3c
385737407393726464 2013-10-03 14:05:39 +0100 <bionetz_ch> Übernahme-Verhandlungen zwischen bio.inspecta AG und IMO abgebrochen  http://t.co/mORsrUWknV
385677049014546432 2013-10-03 10:05:48 +0100 <bionetz_ch> Globale Analyse zeigt: Bioflächen leisten Beitrag zur Minderung des Klimawandels  http://t.co/Z6N07fHCHB  http://t.co/HellOCmrra
385308781510656000 2013-10-02 09:42:26 +0100 <bionetz_ch> Lindan-Altlasten vermiesen urbanen Basler Gardeners die Ernte  http://t.co/sSsNCzoySn  http://t.co/nxzNXBzW3d
384961840385888256 2013-10-01 10:43:49 +0100 <bionetz_ch> BLW-Marktbericht Bio: Steigende Biorindfleisch-Produktion  http://t.co/hxKEZBT9CC
384572462371188736 2013-09-30 08:56:34 +0100 <bionetz_ch> Mehr Geld mit Hochstamm-Label  http://t.co/bo0dU0RybN  http://t.co/Uc7DrZTU7f
383525599953682432 2013-09-27 11:36:43 +0100 <bionetz_ch> Bienensterben: Bundesrat muss Ursachen untersuchen  http://t.co/NtONSCGc50  http://t.co/hoDJdSztPl
383497138027892736 2013-09-27 09:43:37 +0100 <bionetz_ch> STS-Report: Mangelware Tierschutz im Lebensmittelhandel?  http://t.co/vxiYdPNGnW
383203311437885442 2013-09-26 14:16:03 +0100 <bionetz_ch> Alternativer Nobelpreis: Mit Hans R. Herren erstmals an Schweizer  http://t.co/tMqwouGSix  http://t.co/fUeG6fjk0M
382460625068523521 2013-09-24 13:04:53 +0100 <bionetz_ch> Gastkommentar: fair-fish zum Fliegenmaden-Fischfutter (FiBL-Testergebnisse)  http://t.co/6zNNTU1tgm
382436880224387072 2013-09-24 11:30:32 +0100 <bionetz_ch> Fischfutter, made by Fliegenmade - FiBL stellt Praxistest-Ergebnisse vor  http://t.co/YRpwbJsvd6
382426569647882240 2013-09-24 10:49:34 +0100 <bionetz_ch> Bio Star 2013: oliv-LeserInnen wählen beste Schweizer Biofachgeschäfte  http://t.co/q15PwkEDyk
382069125256081408 2013-09-23 11:09:12 +0100 <bionetz_ch> BIOFACH und VIVANESS 2014: Frischekick für den Kongress zum BIOFACH-Jubiläum  http://t.co/xu2B05ZtZu
243736074453667840 2012-09-06 17:43:03 +0100 <bionetz_ch>  http://t.co/6anwZHR7
241149491254788096 2012-08-30 14:24:53 +0100 <bionetz_ch> "Bärner Bio Bure" feiern - von 70 auf 1100 in 20 Jahren  http://t.co/6s7DtaVE
241146347263242240 2012-08-30 14:12:24 +0100 <bionetz_ch> "Clever - der nachhaltige Supermarkt" - Ausstellung jetzt in Bern  http://t.co/LjHP0sgG
240434125490749441 2012-08-28 15:02:17 +0100 <bionetz_ch> Petition Hörnerfranken: Direktzahlungen für Hornvieh gefordert  http://t.co/16IYeOTZ
240376097496256512 2012-08-28 11:11:42 +0100 <bionetz_ch> Höheners sucht neue Kooperationen  http://t.co/nyMD6ZHs
240368872258170882 2012-08-28 10:42:59 +0100 <bionetz_ch> Neue KAG-Kampagne «Stopp Import-Schweinerei!»   http://t.co/uS0VCuA8
240361181099999232 2012-08-28 10:12:25 +0100 <bionetz_ch> Schöni engagiert sich für mehr Bio und Diversität beim Sauerkraut  http://t.co/jpUImhdq
238966768176091136 2012-08-24 13:51:31 +0100 <bionetz_ch> Eröffnung Umwelt Arena Spreitenbach durch Bundesrätin Doris Leuthard  http://t.co/pQoUwRHr
238959501259182080 2012-08-24 13:22:39 +0100 <bionetz_ch> Innovative Kooperation für die Praxis: ZHAW Wädenswil und Richemont Kompetenzzentrum Luzern   http://t.co/HQjjIVpo
238954585207758849 2012-08-24 13:03:07 +0100 <bionetz_ch> Teil 3: Die "Organics" Olympiade 2012: Die Champions im globalen Ökolandbau  http://t.co/FG6qEIkE
237150411490983936 2012-08-19 13:33:58 +0100 <bionetz_ch> Alnatura - jetzt nicht nur "ante portas" - Interview zum Schweizer Markteinstieg   http://t.co/hwL8PcuQ
237145640377921537 2012-08-19 13:15:01 +0100 <bionetz_ch> Markus Rediger (LID) ist neuer IFAJ-Präsident  http://t.co/oWTf9lcl
233555792517799937 2012-08-09 15:30:14 +0100 <bionetz_ch> CO2-Verordnung 2012: Öbu nimmt Stellung   http://t.co/qEwLnpr7
233548862256730112 2012-08-09 15:02:42 +0100 <bionetz_ch> "Eine Handvoll Zukunft": Der Film zur neuen lokalen Landwirtschaft  http://t.co/RjqVluvb
233171814753398785 2012-08-08 14:04:27 +0100 <bionetz_ch> Biovision erhält Sonderstatus an der UNO  http://t.co/W5IHVTS4
233167357349072896 2012-08-08 13:46:44 +0100 <bionetz_ch> Tierschutz CH-EU: IG Agrarstandort Schweiz nimmt Stellung  http://t.co/FE656f53
233164042661924864 2012-08-08 13:33:34 +0100 <bionetz_ch> Bio-Wein macht Staat: Aargauer Staatstrotte am FiBL ausgezeichnet!  http://t.co/MZRSi4PA
232832556473671680 2012-08-07 15:36:21 +0100 <bionetz_ch> Biosoja-Pionierprojekt in Südbrasilien steht vor dem Aus    http://t.co/14qy3FbM
232416895565979648 2012-08-06 12:04:40 +0100 <bionetz_ch> BioFach 2013: Schwerpunktthema "Gemeinsame Werte. Handeln für die Zukunft!"  http://t.co/03BViIUa
232414557681901568 2012-08-06 11:55:23 +0100 <bionetz_ch> Die "Organics" Olympiade 2012: Die Champions im globalen Ökolandbau   http://t.co/mWLljQKu
230271981185011712 2012-07-31 14:01:33 +0100 <bionetz_ch> "Wenn der Alpenfirn sich rötet..." - mit schwarzen Zahlen für die grüne Alpwirtschaft?  http://t.co/hU733CrL
228476294348828672 2012-07-26 15:06:08 +0100 <bionetz_ch> Die Remei AG ist jüngstes Swiss Fair Trade Mitglied  http://t.co/0Wjs6Z6N
225202226296135680 2012-07-17 14:16:09 +0100 <bionetz_ch> Neue Geschäftsführung des aktuell besten Biofachgeschäftes der Schweiz in Uster   http://t.co/tO51VWjs
223102949579169792 2012-07-11 19:14:22 +0100 <bionetz_ch> "Auf gutem Weg" - Bio Suisse-Position zur Swissness-Debatte  http://t.co/OdMLwfmw
223011107667836928 2012-07-11 13:09:26 +0100 <bionetz_ch> Biohofladen - in der Stadt: "Coopérative des Halles"  http://t.co/jyxBBC5e
223006139116298241 2012-07-11 12:49:41 +0100 <bionetz_ch> Consumer Value Monitor Food 2012 - Neue Werte in Sicht?  http://t.co/jBfW90GE
222274362311577600 2012-07-09 12:21:52 +0100 <bionetz_ch> Vermarktungsplattform "Manufaktur Graubünden"  http://t.co/VIT88Wed
222272481971552257 2012-07-09 12:14:23 +0100 <bionetz_ch> Bio-Gastro-Tage im Glarnerland  http://t.co/j8p78UFN
221230854947618817 2012-07-06 15:15:20 +0100 <bionetz_ch> Rio+20: Gute Zusammenarbeit auf dem Weg zum Gipfel  http://t.co/R8iJzv6V
218688322673971201 2012-06-29 14:52:13 +0100 <bionetz_ch> Sustainable Foods Summit in Amsterdam: Suche nach dem Superlabel!?  http://t.co/6qrukd9n
218683621609975809 2012-06-29 14:33:32 +0100 <bionetz_ch> Rio + 20: Das Glas ist halb voll!  http://t.co/dIWrskgI
218002660614340608 2012-06-27 17:27:39 +0100 <bionetz_ch> Bio Marché 2012: Ein Fest von und für Bio  http://t.co/2rVFUakQ
217928629559115776 2012-06-27 12:33:28 +0100 <bionetz_ch> Neuer BLW-Marktbericht Bio: Anteil Bio-Eier steigt   http://t.co/PLfJLbLC
217239540774080513 2012-06-25 14:55:17 +0100 <bionetz_ch> Sag mir, wo die Bio-Kirschen sind...?  http://t.co/jks5Dcrt
215444512451985410 2012-06-20 16:02:29 +0100 <bionetz_ch> Biovision-Forderungen an Rio+20 kurz vor Erfolg?  http://t.co/XUYtn26c
214729443078455297 2012-06-18 16:41:03 +0100 <bionetz_ch> Tag der offenen Zuchtgärten (Getreidezüchtung Peter Kunz) - 1. Juli 2012  http://t.co/S4ZMs1hs
214721989464694784 2012-06-18 16:11:26 +0100 <bionetz_ch> Charta zur Qualitätsstrategie der Schweizerischen Land- und Ernährungswirtschaft unterzeichnet  http://t.co/WZt276FE
214717843370033153 2012-06-18 15:54:57 +0100 <bionetz_ch> Erfolgreicher 1. Schweizer Bio-Ackerbautag  http://t.co/WcrBWR5P
214713688429563904 2012-06-18 15:38:27 +0100 <bionetz_ch> Zeitschrift "oliv" sucht den Bio-Star  http://t.co/YsWoAa1f
214707575046946816 2012-06-18 15:14:09 +0100 <bionetz_ch> Italien: Bio-Betrüger müssen in Haft  http://t.co/yQogBlHA
213621640905494531 2012-06-15 15:19:02 +0100 <bionetz_ch> Marketingagentur Bio Plus wird z...  http://t.co/UELNPZAj
213616794534031360 2012-06-15 14:59:47 +0100 <bionetz_ch> Bio Marché: 22.-24. Juni 2012 - Willkommen in der Bio-Hauptstadt!  http://t.co/vhkANAhr
212842100595757058 2012-06-13 11:41:25 +0100 <bionetz_ch> Tomatenvielfalt in Basel-Stadt - und andere Aktionen    http://t.co/mRqgfZV1
212185864623763459 2012-06-11 16:13:47 +0100 <bionetz_ch> Deutschland: 65'000 Produkte mit dem Bio-Siegel gekennzeichnet  http://t.co/5psYmWMw
211085154452639747 2012-06-08 15:19:57 +0100 <bionetz_ch> 15 Jahre hosberg AG - Tag der offene Tür - 9.6. 2012  http://t.co/mAdAygWv
211082487554781184 2012-06-08 15:09:21 +0100 <bionetz_ch> GVO-Raps am Basler Rheinhafen - Warnsignal, aber kein Skandal  http://t.co/IGxohf2D
210736699725197312 2012-06-07 16:15:19 +0100 <bionetz_ch> fair-fish fordert: WWF, mehr Mut fürs Meer, bitte!  http://t.co/ff1mBwrV
210727272783679488 2012-06-07 15:37:51 +0100 <bionetz_ch> UGB-Tagung "Ernährung aktuell" - 9.6. 2012  http://t.co/jcwA3A5Q
210721429350653953 2012-06-07 15:14:38 +0100 <bionetz_ch> bio}depot Schwand feiert 2. Berner Biotag - 9.6. 2012  http://t.co/XlPpU3rS
209260876245647360 2012-06-03 14:30:55 +0100 <bionetz_ch> Bioverarbeitertagung 26.10. 2012 - Jetzt anmelden!   http://t.co/7mzuEEPQ
209257424471867392 2012-06-03 14:17:12 +0100 <bionetz_ch> KAGfreiland-Bauern lancieren Kuhhorn-Käse  http://t.co/HA0jDRHE
208548213886685184 2012-06-01 15:19:03 +0100 <bionetz_ch> Verträglich, sicher, gesundheitsfördernd – die Lebensmittel von morgen - 19.06. 2012  http://t.co/By1Iyjpn
208546373656772609 2012-06-01 15:11:44 +0100 <bionetz_ch> Filme für die Erde Festival 5.6. 2012  http://t.co/RpPLOfPY
207812439784427520 2012-05-30 14:35:21 +0100 <bionetz_ch> Wie lange können wir noch Fisch essen? fair fish-Tagung 16.06. 2012  http://t.co/bSdThcKE
207809715344912385 2012-05-30 14:24:31 +0100 <bionetz_ch> "Höheners Bioladen leer kaufen!" - Urban AgriCulture Basel-Aktion am 2. 06. 2012  http://t.co/mGZCv2IG
207797956395544576 2012-05-30 13:37:48 +0100 <bionetz_ch> Zofingen wird erneut zur Bio-Hauptstadt  http://t.co/5Hzduisg
207020949688692736 2012-05-28 10:10:15 +0100 <bionetz_ch> Bio Suisse zeichnet neue Qualitätsprodukte aus  http://t.co/Y5aFxfxD
204858142302015489 2012-05-22 10:56:01 +0100 <bionetz_ch> 7. Wädenswiler Lebensmittelrechts-Tagung Update EU-Lebensmittelrecht: Kennzeichnung – Zusatzstoffe –  http://t.co/uEb9EBWX
204850669134417920 2012-05-22 10:26:20 +0100 <bionetz_ch> Nachhaltigkeit? Praxistools für Bio-KMU  http://t.co/ZVfKizos
203485090477649920 2012-05-18 16:00:00 +0100 <bionetz_ch> Verein Bioserver gegründet - WWS-Förderung in der Biobranche  http://t.co/YKW47eoM
203414183847526400 2012-05-18 11:18:15 +0100 <bionetz_ch> biopartnertage - Rekordbesuch für Hausmesse  http://t.co/d8D1FA24
